DATE,VALUE
2008-11-14,10.84
2008-11-13,10.32
2008-11-12,11.01
2008-11-11,11.56
2008-11-10,12.37
2008-11-07,12.45
2008-11-06,14.84
2008-11-05,13.21
2008-11-04,13.05
2008-11-03,12.74
2008-10-31,13.09
2008-10-30,12.53
2008-10-29,12.2
2008-10-28,11.89
2008-10-27,11.82
2008-10-24,11.31
2008-10-23,12.15
2008-10-22,12.36
2008-10-21,12.62
2008-10-20,13.03
2008-10-17,12.88
2008-10-16,11.9
2008-10-15,12.49
2008-10-14,13.78
2008-10-13,13.14
2008-10-10,12.22
2008-10-09,13.9
2008-10-08,13.8
2008-10-07,15.19
2008-10-06,15.27
2008-10-03,15.81
2008-10-02,16.77
2008-10-01,17.17
2008-09-30,17.15
2008-09-29,18.77
2008-09-26,18.75
2008-09-25,19.09
2008-09-24,18.9
2008-09-23,18.709999
2008-09-22,19.6
2008-09-19,20.58
2008-09-18,18.790001
2008-09-17,18.969999
2008-09-16,18.25
2008-09-15,18.27
2008-09-12,18.43
2008-09-11,17.4
2008-09-10,17.629999
2008-09-09,18.139999
2008-09-08,18.33
2008-09-05,17.92
2008-09-04,18.709999
2008-09-03,18.85
2008-09-02,19.629999
2008-08-29,19.540001
2008-08-28,19.48
2008-08-27,19.08
2008-08-26,19.120001
2008-08-25,19.34
2008-08-22,19.110001
2008-08-21,19.059999
2008-08-20,19.57
2008-08-19,19.780001
2008-08-18,20.469999
2008-08-15,20.27
2008-08-14,20.200001
2008-08-13,20.33
2008-08-12,20.209999
2008-08-11,19.889999
2008-08-08,20.190001
2008-08-07,19.799999
2008-08-06,19.77
2008-08-05,19.700001
2008-08-04,19.77
2008-08-01,20.09
2008-07-31,19.889999
2008-07-30,20.18
2008-07-29,20.01
2008-07-28,20.99
2008-07-25,20.549999
2008-07-24,20.610001
2008-07-23,21.91
2008-07-22,21.389999
2008-07-21,21.66
2008-07-18,22.549999
2008-07-17,23.49
2008-07-16,21.700001
2008-07-15,21.790001
2008-07-14,23.120001
2008-07-11,23.0
2008-07-10,23.76
2008-07-09,24.74
2008-07-08,23.83
2008-07-07,23.4
2008-07-03,21.35
2008-07-02,21.889999
2008-07-01,20.48
2008-06-30,21.120001
2008-06-27,21.290001
2008-06-26,21.59
2008-06-25,22.0
2008-06-24,21.17
2008-06-23,22.07
2008-06-20,22.49
2008-06-19,22.780001
2008-06-18,23.219999
2008-06-17,23.58
2008-06-16,22.950001
2008-06-13,22.82
2008-06-12,26.33
2008-06-11,26.42
2008-06-10,26.32
2008-06-09,26.5
2008-06-06,26.5
2008-06-05,26.459999
2008-06-04,26.25
2008-06-03,26.360001
2008-06-02,26.799999
2008-05-30,27.07
2008-05-29,27.34
2008-05-28,27.42
2008-05-27,27.5
2008-05-23,27.48
2008-05-22,27.299999
2008-05-21,27.34
2008-05-20,27.68
2008-05-19,27.9
2008-05-16,27.73
2008-05-15,27.540001
2008-05-14,26.950001
2008-05-13,25.15
2008-05-12,25.799999
2008-05-09,26.01
2008-05-08,25.66
2008-05-07,25.57
2008-05-06,25.540001
2008-05-05,23.049999
2008-05-02,27.65
2008-05-01,27.690001
2008-04-30,27.17
2008-04-29,26.35
2008-04-28,27.0
2008-04-25,26.85
2008-04-24,28.01
2008-04-23,28.24
2008-04-22,28.73
2008-04-21,28.52
2008-04-18,28.440001
2008-04-17,28.4
2008-04-16,28.110001
2008-04-15,28.049999
2008-04-14,28.18
2008-04-11,28.41
2008-04-10,28.389999
2008-04-09,27.799999
2008-04-08,27.719999
2008-04-07,27.799999
2008-04-04,28.0
2008-04-03,27.65
2008-04-02,28.57
2008-04-01,28.07
2008-03-31,28.559999
2008-03-28,28.32
2008-03-27,28.49
2008-03-26,28.629999
2008-03-25,28.139999
2008-03-24,27.559999
2008-03-20,27.360001
2008-03-19,27.559999
2008-03-18,26.940001
2008-03-17,26.5
2008-03-14,27.85
2008-03-13,28.07
2008-03-12,28.889999
2008-03-11,28.91
2008-03-10,28.870001
2008-03-07,28.58
2008-03-06,28.639999
2008-03-05,28.0
2008-03-04,27.799999
2008-03-03,27.73
2008-02-29,27.940001
2008-02-28,27.98
2008-02-27,28.33
2008-02-26,27.93
2008-02-25,28.42
2008-02-22,28.360001
2008-02-21,28.76
2008-02-20,28.709999
2008-02-19,29.34
2008-02-15,29.950001
2008-02-14,29.98
2008-02-13,29.780001
2008-02-12,29.809999
2008-02-11,29.889999
2008-02-08,28.98
2008-02-07,28.629999
2008-02-06,29.110001
2008-02-05,28.780001
2008-02-04,28.33
2008-02-01,28.68
2008-01-31,18.870001
2008-01-30,18.620001
2008-01-29,20.870001
2008-01-28,21.559999
2008-01-25,22.24
2008-01-24,20.440001
2008-01-23,19.25
2008-01-22,19.290001
2008-01-18,21.27
2008-01-17,22.0
2008-01-16,22.200001
2008-01-15,23.0
2008-01-14,23.51
2008-01-11,23.809999
2008-01-10,23.190001
2008-01-09,22.469999
2008-01-08,23.280001
2008-01-07,23.120001
2008-01-04,23.809999
2008-01-03,23.860001
2008-01-02,23.799999
2007-12-31,23.219999
2007-12-28,23.66
2007-12-27,23.6
2007-12-26,23.85
2007-12-24,24.01
2007-12-21,23.879999
2007-12-20,23.5
2007-12-19,22.92
2007-12-18,23.219999
2007-12-17,23.799999
2007-12-14,24.129999
2007-12-13,24.389999
2007-12-12,24.82
2007-12-11,25.15
2007-12-10,25.51
2007-12-07,25.860001
2007-12-06,25.879999
2007-12-05,26.629999
2007-12-04,26.139999
2007-12-03,26.639999
2007-11-30,26.959999
2007-11-29,26.01
2007-11-28,26.030001
2007-11-27,25.18
2007-11-26,26.08
2007-11-23,25.98
2007-11-21,26.110001
2007-11-20,26.93
2007-11-19,27.110001
2007-11-16,25.66
2007-11-15,24.940001
2007-11-14,26.42
2007-11-13,25.530001
2007-11-12,25.799999
2007-11-09,26.129999
2007-11-08,28.110001
2007-11-07,29.27
2007-11-06,31.76
2007-11-05,30.709999
2007-11-02,30.540001
2007-11-01,30.860001
2007-10-31,31.5
2007-10-30,31.549999
2007-10-29,34.07
2007-10-26,32.43
2007-10-25,30.75
2007-10-24,30.68
2007-10-23,30.120001
2007-10-22,28.93
2007-10-19,29.360001
2007-10-18,28.59
2007-10-17,29.1
2007-10-16,27.370001
2007-10-15,28.32
2007-10-12,27.76
2007-10-11,28.440001
2007-10-10,28.43
2007-10-09,28.35
2007-10-08,28.01
2007-10-05,27.780001
2007-10-04,27.190001
2007-10-03,27.16
2007-10-02,27.200001
2007-10-01,26.76
2007-09-28,26.49
2007-09-27,26.950001
2007-09-26,26.700001
2007-09-25,25.700001
2007-09-24,26.129999
2007-09-21,25.540001
2007-09-20,25.280001
2007-09-19,25.09
2007-09-18,25.059999
2007-09-17,24.5
2007-09-14,23.690001
2007-09-13,23.6
2007-09-12,23.639999
2007-09-11,23.309999
2007-09-10,23.85
2007-09-07,23.76
2007-09-06,24.219999
2007-09-05,24.1
2007-09-04,23.299999
2007-08-31,22.809999
2007-08-30,22.49
2007-08-29,22.6
2007-08-28,22.950001
2007-08-27,23.59
2007-08-24,23.030001
2007-08-23,23.35
2007-08-22,23.219999
2007-08-21,23.25
2007-08-20,23.639999
2007-08-17,23.26
2007-08-16,23.0
2007-08-15,23.559999
2007-08-14,24.690001
2007-08-13,24.209999
2007-08-10,23.93
2007-08-09,23.67
2007-08-08,23.459999
2007-08-07,22.75
2007-08-06,23.030001
2007-08-03,23.200001
2007-08-02,22.65
2007-08-01,23.17
2007-07-31,23.879999
2007-07-30,23.549999
2007-07-27,23.98
2007-07-26,24.4
2007-07-25,25.01
2007-07-24,24.799999
2007-07-23,25.43
2007-07-20,25.700001
2007-07-19,26.32
2007-07-18,26.07
2007-07-17,26.74
2007-07-16,26.48
2007-07-13,26.870001
2007-07-12,26.700001
2007-07-11,27.030001
2007-07-10,27.09
2007-07-09,26.92
2007-07-06,27.01
2007-07-05,26.92
2007-07-03,26.950001
2007-07-02,27.190001
2007-06-29,27.209999
2007-06-28,27.440001
2007-06-27,27.51
2007-06-26,27.73
2007-06-25,27.6
2007-06-22,27.68
2007-06-21,27.690001
2007-06-20,27.889999
2007-06-19,29.4
2007-06-18,27.719999
2007-06-15,27.49
2007-06-14,27.379999
2007-06-13,27.120001
2007-06-12,27.299999
2007-06-11,27.27
2007-06-08,27.02
2007-06-07,27.34
2007-06-06,28.049999
2007-06-05,28.4
2007-06-04,28.6
2007-06-01,28.9
2007-05-31,28.76
2007-05-30,28.190001
2007-05-29,28.360001
2007-05-25,28.440001
2007-05-24,28.65
2007-05-23,29.1
2007-05-22,29.33
2007-05-21,29.620001
2007-05-18,28.9
2007-05-17,28.99
2007-05-16,28.889999
2007-05-15,29.16
2007-05-14,29.790001
2007-05-11,29.620001
2007-05-10,30.52
2007-05-09,30.17
2007-05-08,30.24
2007-05-07,30.129999
2007-05-04,33.27
2007-05-03,28.25
2007-05-02,27.719999
2007-05-01,28.25
2007-04-30,28.32
2007-04-27,28.35
2007-04-26,27.98
2007-04-25,28.219999
2007-04-24,28.030001
2007-04-23,27.530001
2007-04-20,27.860001
2007-04-19,28.1
2007-04-18,28.42
2007-04-17,31.98
2007-04-16,31.68
2007-04-13,31.15
2007-04-12,31.26
2007-04-11,31.65
2007-04-10,31.639999
2007-04-09,32.009998
2007-04-05,32.0
2007-04-04,31.610001
2007-04-03,31.41
2007-04-02,31.219999
2007-03-30,31.209999
2007-03-29,31.709999
2007-03-28,31.450001
2007-03-27,31.559999
2007-03-26,31.25
2007-03-23,31.33
2007-03-22,31.360001
2007-03-21,30.33
2007-03-20,30.0
2007-03-19,30.0
2007-03-16,30.02
2007-03-15,29.809999
2007-03-14,29.629999
2007-03-13,29.77
2007-03-12,29.299999
2007-03-09,29.85
2007-03-08,30.82
2007-03-07,30.950001
2007-03-06,30.889999
2007-03-05,30.18
2007-03-02,30.540001
2007-03-01,30.129999
2007-02-28,30.860001
2007-02-27,31.379999
2007-02-26,32.799999
2007-02-23,31.6
2007-02-22,31.6
2007-02-21,31.74
2007-02-20,31.799999
2007-02-16,31.0
2007-02-15,30.82
2007-02-14,29.690001
2007-02-13,29.370001
2007-02-12,29.290001
2007-02-09,30.07
2007-02-08,29.75
2007-02-07,29.35
2007-02-06,28.610001
2007-02-05,28.67
2007-02-02,28.57
2007-02-01,28.68
2007-01-31,28.040001
2007-01-30,27.870001
2007-01-29,28.049999
2007-01-26,28.33
2007-01-25,28.68
2007-01-24,28.34
2007-01-23,27.42
2007-01-22,27.85
2007-01-19,27.93
2007-01-18,28.92
2007-01-17,29.4
2007-01-16,29.879999
2007-01-12,28.98
2007-01-11,28.76
2007-01-10,27.48
2007-01-09,28.0
2007-01-08,27.700001
2007-01-05,26.700001
2007-01-04,25.639999
2007-01-03,25.85
2006-12-29,25.42
2006-12-28,25.620001
2006-12-27,25.469999
2006-12-26,25.49
2006-12-22,25.67
2006-12-21,25.709999
2006-12-20,26.24
2006-12-19,26.049999
2006-12-18,26.889999
2006-12-15,27.0
2006-12-14,26.629999
2006-12-13,27.049999
2006-12-12,26.629999
2006-12-11,26.370001
2006-12-08,26.65
2006-12-07,26.950001
2006-12-06,27.25
2006-12-05,26.870001
2006-12-04,26.49
2006-12-01,27.0
2006-11-30,27.0
2006-11-29,27.4
2006-11-28,27.030001
2006-11-27,27.5
2006-11-24,28.219999
2006-11-22,27.51
2006-11-21,26.5
2006-11-20,26.959999
2006-11-17,26.68
2006-11-16,27.309999
2006-11-15,27.18
2006-11-14,27.4
2006-11-13,27.17
2006-11-10,27.4
2006-11-09,27.18
2006-11-08,26.360001
2006-11-07,26.690001
2006-11-06,26.34
2006-11-03,26.629999
2006-11-02,25.940001
2006-11-01,26.5
2006-10-31,26.440001
2006-10-30,25.870001
2006-10-27,25.23
2006-10-26,24.700001
2006-10-25,23.73
2006-10-24,23.35
2006-10-23,23.139999
2006-10-20,23.219999
2006-10-19,23.02
2006-10-18,24.57
2006-10-17,23.74
2006-10-16,24.34
2006-10-13,23.9
2006-10-12,24.32
2006-10-11,24.290001
2006-10-10,24.940001
2006-10-09,25.450001
2006-10-06,25.09
2006-10-05,25.16
2006-10-04,24.889999
2006-10-03,24.809999
2006-10-02,25.450001
2006-09-29,25.5
2006-09-28,24.870001
2006-09-27,25.0
2006-09-26,25.440001
2006-09-25,25.639999
2006-09-22,25.34
2006-09-21,25.530001
2006-09-20,26.040001
2006-09-19,29.09
2006-09-18,29.370001
2006-09-15,29.299999
2006-09-14,29.1
2006-09-13,29.059999
2006-09-12,28.549999
2006-09-11,28.049999
2006-09-08,28.040001
2006-09-07,28.4
2006-09-06,28.940001
2006-09-05,29.450001
2006-09-01,28.91
2006-08-31,28.99
2006-08-30,29.0
2006-08-29,28.860001
2006-08-28,28.75
2006-08-25,28.950001
2006-08-24,28.75
2006-08-23,29.34
2006-08-22,28.84
2006-08-21,29.219999
2006-08-18,28.9
2006-08-17,28.379999
2006-08-16,28.35
2006-08-15,27.58
2006-08-14,27.709999
2006-08-11,27.52
2006-08-10,26.950001
2006-08-09,27.75
2006-08-08,26.950001
2006-08-07,26.92
2006-08-04,27.200001
2006-08-03,26.5
2006-08-02,27.01
2006-08-01,27.059999
2006-07-31,27.459999
2006-07-28,26.9
2006-07-27,27.35
2006-07-26,26.780001
2006-07-25,26.75
2006-07-24,26.24
2006-07-21,24.99
2006-07-20,25.549999
2006-07-19,26.41
2006-07-18,32.080002
2006-07-17,31.98
2006-07-14,32.34
2006-07-13,32.849998
2006-07-12,33.029999
2006-07-11,32.790001
2006-07-10,32.91
2006-07-07,32.939999
2006-07-06,32.77
2006-07-05,32.849998
2006-07-03,32.900002
2006-06-30,33.009998
2006-06-29,32.259998
2006-06-28,31.75
2006-06-27,31.85
2006-06-26,31.450001
2006-06-23,31.08
2006-06-22,30.85
2006-06-21,30.77
2006-06-20,30.42
2006-06-19,30.51
2006-06-16,30.700001
2006-06-15,29.98
2006-06-14,29.809999
2006-06-13,29.77
2006-06-12,30.370001
2006-06-09,30.700001
2006-06-08,30.43
2006-06-07,30.799999
2006-06-06,30.83
2006-06-05,31.190001
2006-06-02,32.110001
2006-06-01,31.83
2006-05-31,32.189999
2006-05-30,32.73
2006-05-26,32.860001
2006-05-25,32.939999
2006-05-24,30.950001
2006-05-23,31.040001
2006-05-22,30.42
2006-05-19,29.049999
2006-05-18,30.1
2006-05-17,30.610001
2006-05-16,31.1
2006-05-15,30.85
2006-05-12,30.709999
2006-05-11,31.959999
2006-05-10,32.48
2006-05-09,32.68
2006-05-08,33.09
2006-05-05,32.630001
2006-05-04,32.400002
2006-05-03,32.400002
2006-05-02,32.200001
2006-05-01,32.990002
2006-04-28,32.880001
2006-04-27,32.790001
2006-04-26,32.299999
2006-04-25,32.990002
2006-04-24,33.009998
2006-04-21,33.360001
2006-04-20,33.48
2006-04-19,33.470001
2006-04-18,31.17
2006-04-17,31.16
2006-04-13,31.139999
2006-04-12,31.440001
2006-04-11,32.450001
2006-04-10,32.279999
2006-04-07,32.849998
2006-04-06,32.119999
2006-04-05,32.299999
2006-04-04,31.690001
2006-04-03,32.41
2006-03-31,32.450001
2006-03-30,32.75
2006-03-29,32.439999
2006-03-28,31.450001
2006-03-27,31.84
2006-03-24,32.279999
2006-03-23,31.52
2006-03-22,30.33
2006-03-21,30.110001
2006-03-20,30.379999
2006-03-17,30.35
2006-03-16,30.77
2006-03-15,31.25
2006-03-14,30.1
2006-03-13,30.719999
2006-03-10,30.4
2006-03-09,31.049999
2006-03-08,31.309999
2006-03-07,31.42
2006-03-06,31.530001
2006-03-03,31.700001
2006-03-02,32.009998
2006-03-01,32.209999
2006-02-28,32.630001
2006-02-27,33.110001
2006-02-24,33.200001
2006-02-23,33.009998
2006-02-22,32.490002
2006-02-21,32.900002
2006-02-17,32.880001
2006-02-16,33.299999
2006-02-15,32.619999
2006-02-14,32.139999
2006-02-13,32.209999
2006-02-10,32.580002
2006-02-09,33.009998
2006-02-08,33.240002
2006-02-07,33.009998
2006-02-06,33.900002
2006-02-03,34.0
2006-02-02,35.009998
2006-02-01,34.450001
2006-01-31,35.200001
2006-01-30,35.09
2006-01-27,35.259998
2006-01-26,34.939999
2006-01-25,35.43
2006-01-24,34.549999
2006-01-23,34.220001
2006-01-20,34.439999
2006-01-19,35.82
2006-01-18,35.009998
2006-01-17,39.09
2006-01-13,41.0
2006-01-12,41.919998
2006-01-11,42.189999
2006-01-10,42.959999
2006-01-09,43.099998
2006-01-06,42.880001
2006-01-05,40.93
2006-01-04,41.220001
2006-01-03,39.689999
2005-12-30,39.400002
2005-12-29,40.25
2005-12-28,40.099998
2005-12-27,40.650002
2005-12-23,41.09
2005-12-22,40.689999
2005-12-21,40.52
2005-12-20,41.259998
2005-12-19,42.16
2005-12-16,41.860001
2005-12-15,41.23
2005-12-14,41.119999
2005-12-13,40.009998
2005-12-12,40.41
2005-12-09,40.5
2005-12-08,40.25
2005-12-07,40.310001
2005-12-06,40.779999
2005-12-05,40.880001
2005-12-02,41.220001
2005-12-01,40.740002
2005-11-30,39.380001
2005-11-29,41.009998
2005-11-28,41.630001
2005-11-25,42.709999
2005-11-23,42.209999
2005-11-22,41.73
2005-11-21,41.259998
2005-11-18,42.040001
2005-11-17,40.32
2005-11-16,37.900002
2005-11-15,38.259998
2005-11-14,38.43
2005-11-11,38.689999
2005-11-10,37.52
2005-11-09,37.759998
2005-11-08,37.75
2005-11-07,37.689999
2005-11-04,37.59
2005-11-03,38.259998
2005-11-02,37.490002
2005-11-01,36.619999
2005-10-31,35.599998
2005-10-28,35.619999
2005-10-27,35.34
2005-10-26,35.060001
2005-10-25,35.189999
2005-10-24,35.299999
2005-10-21,35.990002
2005-10-20,35.900002
2005-10-19,34.619999
2005-10-18,34.400002
2005-10-17,33.849998
2005-10-14,33.619999
2005-10-13,33.799999
2005-10-12,33.990002
2005-10-11,34.549999
2005-10-10,34.200001
2005-10-07,34.029999
2005-10-06,33.950001
2005-10-05,33.790001
2005-10-04,33.75
2005-10-03,33.799999
2005-09-30,33.59
2005-09-29,32.400002
2005-09-28,32.669998
2005-09-27,32.169998
2005-09-26,32.48
2005-09-23,32.119999
2005-09-22,32.09
2005-09-21,32.529999
2005-09-20,32.880001
2005-09-19,33.27
2005-09-16,33.740002
2005-09-15,33.950001
2005-09-14,34.299999
2005-09-13,33.93
2005-09-12,33.419998
2005-09-09,33.349998
2005-09-08,33.740002
2005-09-07,33.5
2005-09-06,33.18
2005-09-02,33.200001
2005-09-01,33.279999
2005-08-31,33.23
2005-08-30,33.5
2005-08-29,33.400002
2005-08-26,33.509998
2005-08-25,33.540001
2005-08-24,32.919998
2005-08-23,33.290001
2005-08-22,34.07
2005-08-19,34.389999
2005-08-18,34.130001
2005-08-17,34.299999
2005-08-16,34.57
2005-08-15,34.799999
2005-08-12,34.860001
2005-08-11,34.540001
2005-08-10,34.279999
2005-08-09,34.150002
2005-08-08,33.860001
2005-08-05,34.09
2005-08-04,34.259998
2005-08-03,33.75
2005-08-02,33.459999
2005-08-01,33.630001
2005-07-29,34.009998
2005-07-28,34.23
2005-07-27,34.220001
2005-07-26,34.049999
2005-07-25,33.880001
2005-07-22,33.349998
2005-07-21,33.75
2005-07-20,34.209999
2005-07-19,37.02
2005-07-18,36.450001
2005-07-15,37.049999
2005-07-14,37.400002
2005-07-13,36.419998
2005-07-12,36.200001
2005-07-11,34.900002
2005-07-08,34.77
2005-07-07,33.869999
2005-07-06,34.639999
2005-07-05,34.25
2005-07-01,34.759998
2005-06-30,34.84
2005-06-29,35.799999
2005-06-28,35.950001
2005-06-27,35.880001
2005-06-24,36.259998
2005-06-23,36.849998
2005-06-22,36.91
2005-06-21,36.369999
2005-06-20,35.959999
2005-06-17,36.759998
2005-06-16,36.459999
2005-06-15,36.970001
2005-06-14,36.560001
2005-06-13,36.66
2005-06-10,37.48
2005-06-09,36.810001
2005-06-08,37.419998
2005-06-07,38.720001
2005-06-06,37.790001
2005-06-03,38.240002
2005-06-02,38.200001
2005-06-01,37.310001
2005-05-31,37.029999
2005-05-27,36.98
2005-05-26,36.450001
2005-05-25,36.25
2005-05-24,36.869999
2005-05-23,36.099998
2005-05-20,36.599998
2005-05-19,36.130001
2005-05-18,35.790001
2005-05-17,35.200001
2005-05-16,34.779999
2005-05-13,34.709999
2005-05-12,34.950001
2005-05-11,34.09
2005-05-10,34.299999
2005-05-09,34.48
2005-05-06,35.0
2005-05-05,35.099998
2005-05-04,34.43
2005-05-03,34.049999
2005-05-02,34.439999
2005-04-29,34.599998
2005-04-28,34.700001
2005-04-27,34.700001
2005-04-26,35.119999
2005-04-25,34.580002
2005-04-22,35.209999
2005-04-21,35.119999
2005-04-20,34.959999
2005-04-19,32.959999
2005-04-18,32.43
2005-04-15,32.959999
2005-04-14,33.630001
2005-04-13,34.16
2005-04-12,34.349998
2005-04-11,34.970001
2005-04-08,35.040001
2005-04-07,34.450001
2005-04-06,35.139999
2005-04-05,35.150002
2005-04-04,34.34
2005-04-01,34.18
2005-03-31,33.549999
2005-03-30,32.310001
2005-03-29,32.18
2005-03-28,32.209999
2005-03-24,31.940001
2005-03-23,30.91
2005-03-22,31.700001
2005-03-21,31.290001
2005-03-18,31.530001
2005-03-17,31.799999
2005-03-16,31.870001
2005-03-15,31.610001
2005-03-14,31.74
2005-03-11,31.860001
2005-03-10,32.43
2005-03-09,33.009998
2005-03-08,33.549999
2005-03-07,32.400002
2005-03-04,32.360001
2005-03-03,32.25
2005-03-02,32.07
2005-03-01,32.369999
2005-02-28,31.74
2005-02-25,31.530001
2005-02-24,30.43
2005-02-23,32.82
2005-02-22,33.25
2005-02-18,33.84
2005-02-17,34.419998
2005-02-16,33.810001
2005-02-15,34.34
2005-02-14,34.009998
2005-02-11,33.450001
2005-02-10,33.720001
2005-02-09,34.599998
2005-02-08,34.639999
2005-02-07,35.07
2005-02-04,34.709999
2005-02-03,35.27
2005-02-02,36.02
2005-02-01,35.130001
2005-01-31,35.040001
2005-01-28,34.900002
2005-01-27,35.380001
2005-01-26,34.709999
2005-01-25,34.549999
2005-01-24,35.48
2005-01-21,36.07
2005-01-20,35.389999
2005-01-19,38.080002
2005-01-18,37.099998
2005-01-14,35.860001
2005-01-13,36.119999
2005-01-12,35.880001
2005-01-11,36.310001
2005-01-10,36.0
2005-01-07,35.990002
2005-01-06,36.32
2005-01-05,36.689999
2005-01-04,38.450001
2005-01-03,38.360001
2004-12-31,38.040001
2004-12-30,38.029999
2004-12-29,37.830002
2004-12-28,37.849998
2004-12-27,37.450001
2004-12-23,37.43
2004-12-22,36.470001
2004-12-21,36.98
2004-12-20,36.889999
2004-12-17,36.77
2004-12-16,38.330002
2004-12-15,38.130001
2004-12-14,37.98
2004-12-13,38.259998
2004-12-10,38.02
2004-12-09,36.830002
2004-12-08,37.349998
2004-12-07,38.75
2004-12-06,38.709999
2004-12-03,39.139999
2004-12-02,37.959999
2004-12-01,37.900002
2004-11-30,37.919998
2004-11-29,38.09
2004-11-26,37.830002
2004-11-24,37.150002
2004-11-23,36.700001
2004-11-22,35.990002
2004-11-19,37.240002
2004-11-18,37.43
2004-11-17,36.950001
2004-11-16,37.290001
2004-11-15,37.77
2004-11-12,37.869999
2004-11-11,36.900002
2004-11-10,36.849998
2004-11-09,37.240002
2004-11-08,36.790001
2004-11-05,37.68
2004-11-04,37.57
2004-11-03,39.200001
2004-11-02,37.029999
2004-11-01,35.91
2004-10-29,36.080002
2004-10-28,35.82
2004-10-27,34.900002
2004-10-26,35.119999
2004-10-25,34.830002
2004-10-22,36.57
2004-10-21,35.400002
2004-10-20,34.380001
2004-10-19,35.439999
2004-10-18,34.32
2004-10-15,34.889999
2004-10-14,34.98
